image,label,source_video,split,class_id,class_name,kind,description,frame_idx
D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\images\train\subject_1_fall_06_f00072.jpg,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\labels\train\subject_1_fall_06_f00072.txt,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\external_authorized\gmdcsa24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-d3edb5d\Subject 1\Fall\06.mp4,train,1,fall,Fall,Walking to falling. Right side fall.,72
D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\images\train\subject_1_fall_06_f00096.jpg,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\labels\train\subject_1_fall_06_f00096.txt,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\external_authorized\gmdcsa24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-d3edb5d\Subject 1\Fall\06.mp4,train,1,fall,Fall,Walking to falling. Right side fall.,96
D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\images\train\subject_1_fall_06_f00120.jpg,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\labels\train\subject_1_fall_06_f00120.txt,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\external_authorized\gmdcsa24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-d3edb5d\Subject 1\Fall\06.mp4,train,1,fall,Fall,Walking to falling. Right side fall.,120
D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\images\train\subject_1_fall_06_f00144.jpg,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\labels\train\subject_1_fall_06_f00144.txt,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\external_authorized\gmdcsa24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-d3edb5d\Subject 1\Fall\06.mp4,train,1,fall,Fall,Walking to falling. Right side fall.,144
D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\images\train\subject_1_fall_06_f00168.jpg,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\labels\train\subject_1_fall_06_f00168.txt,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\external_authorized\gmdcsa24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-d3edb5d\Subject 1\Fall\06.mp4,train,1,fall,Fall,Walking to falling. Right side fall.,168
D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\images\train\subject_1_fall_07_f00000.jpg,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\labels\train\subject_1_fall_07_f00000.txt,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\external_authorized\gmdcsa24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-d3edb5d\Subject 1\Fall\07.mp4,train,1,fall,Fall,Walking to falling. Right side fall.,0
D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\images\train\subject_1_fall_07_f00022.jpg,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\labels\train\subject_1_fall_07_f00022.txt,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\external_authorized\gmdcsa24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-d3edb5d\Subject 1\Fall\07.mp4,train,1,fall,Fall,Walking to falling. Right side fall.,22
D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\images\train\subject_1_fall_07_f00043.jpg,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\labels\train\subject_1_fall_07_f00043.txt,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\external_authorized\gmdcsa24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-d3edb5d\Subject 1\Fall\07.mp4,train,1,fall,Fall,Walking to falling. Right side fall.,43
D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\images\train\subject_1_fall_07_f00065.jpg,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\labels\train\subject_1_fall_07_f00065.txt,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\external_authorized\gmdcsa24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-d3edb5d\Subject 1\Fall\07.mp4,train,1,fall,Fall,Walking to falling. Right side fall.,65
D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\images\train\subject_1_fall_07_f00087.jpg,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\labels\train\subject_1_fall_07_f00087.txt,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\external_authorized\gmdcsa24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-d3edb5d\Subject 1\Fall\07.mp4,train,1,fall,Fall,Walking to falling. Right side fall.,87
D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\images\train\subject_1_fall_07_f00109.jpg,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\labels\train\subject_1_fall_07_f00109.txt,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\external_authorized\gmdcsa24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-d3edb5d\Subject 1\Fall\07.mp4,train,1,fall,Fall,Walking to falling. Right side fall.,109
D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\images\train\subject_1_fall_07_f00130.jpg,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\labels\train\subject_1_fall_07_f00130.txt,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\external_authorized\gmdcsa24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-d3edb5d\Subject 1\Fall\07.mp4,train,1,fall,Fall,Walking to falling. Right side fall.,130
D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\images\train\subject_1_fall_07_f00152.jpg,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\labels\train\subject_1_fall_07_f00152.txt,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\external_authorized\gmdcsa24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-d3edb5d\Subject 1\Fall\07.mp4,train,1,fall,Fall,Walking to falling. Right side fall.,152
D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\images\train\subject_1_fall_08_f00000.jpg,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\labels\train\subject_1_fall_08_f00000.txt,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\external_authorized\gmdcsa24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-d3edb5d\Subject 1\Fall\08.mp4,train,1,fall,Fall,Walking to falling. Left side fall.,0
D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\images\train\subject_1_fall_08_f00018.jpg,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\labels\train\subject_1_fall_08_f00018.txt,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\external_authorized\gmdcsa24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-d3edb5d\Subject 1\Fall\08.mp4,train,1,fall,Fall,Walking to falling. Left side fall.,18
D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\images\train\subject_1_fall_08_f00037.jpg,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\labels\train\subject_1_fall_08_f00037.txt,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\external_authorized\gmdcsa24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-d3edb5d\Subject 1\Fall\08.mp4,train,1,fall,Fall,Walking to falling. Left side fall.,37
D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\images\train\subject_1_fall_08_f00055.jpg,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\labels\train\subject_1_fall_08_f00055.txt,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\external_authorized\gmdcsa24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-d3edb5d\Subject 1\Fall\08.mp4,train,1,fall,Fall,Walking to falling. Left side fall.,55
D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\images\train\subject_1_fall_08_f00073.jpg,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\labels\train\subject_1_fall_08_f00073.txt,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\external_authorized\gmdcsa24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-d3edb5d\Subject 1\Fall\08.mp4,train,1,fall,Fall,Walking to falling. Left side fall.,73
D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\images\train\subject_1_fall_08_f00091.jpg,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\labels\train\subject_1_fall_08_f00091.txt,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\external_authorized\gmdcsa24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-d3edb5d\Subject 1\Fall\08.mp4,train,1,fall,Fall,Walking to falling. Left side fall.,91
D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\images\train\subject_1_fall_08_f00110.jpg,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\labels\train\subject_1_fall_08_f00110.txt,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\external_authorized\gmdcsa24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-d3edb5d\Subject 1\Fall\08.mp4,train,1,fall,Fall,Walking to falling. Left side fall.,110
D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\images\train\subject_1_fall_08_f00128.jpg,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\labels\train\subject_1_fall_08_f00128.txt,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\external_authorized\gmdcsa24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-d3edb5d\Subject 1\Fall\08.mp4,train,1,fall,Fall,Walking to falling. Left side fall.,128
D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\images\train\subject_1_fall_09_f00000.jpg,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\labels\train\subject_1_fall_09_f00000.txt,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\external_authorized\gmdcsa24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-d3edb5d\Subject 1\Fall\09.mp4,train,1,fall,Fall,Standing position to falling. Forward Fall. Full body (head) not visible.,0
D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\images\train\subject_1_fall_09_f00019.jpg,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\labels\train\subject_1_fall_09_f00019.txt,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\external_authorized\gmdcsa24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-d3edb5d\Subject 1\Fall\09.mp4,train,1,fall,Fall,Standing position to falling. Forward Fall. Full body (head) not visible.,19
D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\images\train\subject_1_fall_09_f00037.jpg,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\labels\train\subject_1_fall_09_f00037.txt,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\external_authorized\gmdcsa24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-d3edb5d\Subject 1\Fall\09.mp4,train,1,fall,Fall,Standing position to falling. Forward Fall. Full body (head) not visible.,37
D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\images\train\subject_1_fall_09_f00074.jpg,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\labels\train\subject_1_fall_09_f00074.txt,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\external_authorized\gmdcsa24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-d3edb5d\Subject 1\Fall\09.mp4,train,1,fall,Fall,Standing position to falling. Forward Fall. Full body (head) not visible.,74
D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\images\train\subject_1_fall_09_f00093.jpg,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\labels\train\subject_1_fall_09_f00093.txt,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\external_authorized\gmdcsa24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-d3edb5d\Subject 1\Fall\09.mp4,train,1,fall,Fall,Standing position to falling. Forward Fall. Full body (head) not visible.,93
D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\images\train\subject_1_fall_09_f00111.jpg,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\labels\train\subject_1_fall_09_f00111.txt,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\external_authorized\gmdcsa24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-d3edb5d\Subject 1\Fall\09.mp4,train,1,fall,Fall,Standing position to falling. Forward Fall. Full body (head) not visible.,111
D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\images\train\subject_1_fall_09_f00130.jpg,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\labels\train\subject_1_fall_09_f00130.txt,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\external_authorized\gmdcsa24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-d3edb5d\Subject 1\Fall\09.mp4,train,1,fall,Fall,Standing position to falling. Forward Fall. Full body (head) not visible.,130
D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\images\train\subject_1_fall_10_f00000.jpg,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\labels\train\subject_1_fall_10_f00000.txt,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\external_authorized\gmdcsa24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-d3edb5d\Subject 1\Fall\10.mp4,train,1,fall,Fall,Standing position to falling. Forward Fall. Full body (right eye) not visible.,0
D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\images\train\subject_1_fall_10_f00019.jpg,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\labels\train\subject_1_fall_10_f00019.txt,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\external_authorized\gmdcsa24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-d3edb5d\Subject 1\Fall\10.mp4,train,1,fall,Fall,Standing position to falling. Forward Fall. Full body (right eye) not visible.,19
D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\images\train\subject_1_fall_10_f00038.jpg,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\labels\train\subject_1_fall_10_f00038.txt,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\external_authorized\gmdcsa24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-d3edb5d\Subject 1\Fall\10.mp4,train,1,fall,Fall,Standing position to falling. Forward Fall. Full body (right eye) not visible.,38
D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\images\train\subject_1_fall_10_f00057.jpg,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\labels\train\subject_1_fall_10_f00057.txt,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\external_authorized\gmdcsa24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-d3edb5d\Subject 1\Fall\10.mp4,train,1,fall,Fall,Standing position to falling. Forward Fall. Full body (right eye) not visible.,57
D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\images\train\subject_1_fall_10_f00075.jpg,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\labels\train\subject_1_fall_10_f00075.txt,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\external_authorized\gmdcsa24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-d3edb5d\Subject 1\Fall\10.mp4,train,1,fall,Fall,Standing position to falling. Forward Fall. Full body (right eye) not visible.,75
D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\images\train\subject_1_fall_10_f00094.jpg,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\labels\train\subject_1_fall_10_f00094.txt,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\external_authorized\gmdcsa24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-d3edb5d\Subject 1\Fall\10.mp4,train,1,fall,Fall,Standing position to falling. Forward Fall. Full body (right eye) not visible.,94
